2.0307 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
42.7623 	DATA 	Mouse: Left button down, pos=(1233,210)
42.7896 	EXP 	slider: markerPos = 4.011111111111111
42.8063 	EXP 	slider: markerPos = 4.011111111111111
42.8230 	EXP 	slider: markerPos = 4.011111111111111
42.8396 	EXP 	slider: markerPos = 4.011111111111111
42.8567 	EXP 	slider: markerPos = 4.011111111111111
42.8730 	EXP 	slider: markerPos = 4.011111111111111
42.8897 	EXP 	slider: markerPos = 4.011111111111111
42.9062 	EXP 	slider: markerPos = 4.011111111111111
42.9229 	EXP 	slider: markerPos = 4.011111111111111
42.9396 	EXP 	slider: markerPos = 4.011111111111111
42.9566 	EXP 	slider: markerPos = 4.011111111111111
42.9729 	EXP 	slider: markerPos = 4.011111111111111
42.9895 	EXP 	slider: markerPos = 4.011111111111111
42.9914 	DATA 	Mouse:  Left button up, pos=(1233,210)
43.0062 	EXP 	slider: markerPos = 4.011111111111111
43.0160 	EXP 	New trial (rep=0, index=1): {'study_word': 'vase'}
43.0395 	EXP 	text: autoDraw = False
43.0395 	EXP 	slider: autoDraw = False
43.0395 	EXP 	text: height = 0.05
43.0395 	EXP 	text: height = 0.05
43.0395 	EXP 	text: height = 0.05
43.0395 	EXP 	text: text = 'vase'
43.0395 	EXP 	slider: markerPos = None
43.0395 	EXP 	slider: markerPos = None
43.0395 	EXP 	text: autoDraw = True
43.0395 	EXP 	slider: autoDraw = True
49.2753 	DATA 	Mouse: Left button down, pos=(427,215)
49.2903 	EXP 	slider: markerPos = 1.025925925925926
49.3070 	EXP 	slider: markerPos = 1.025925925925926
49.3236 	EXP 	slider: markerPos = 1.025925925925926
49.3403 	EXP 	slider: markerPos = 1.025925925925926
49.3572 	EXP 	slider: markerPos = 1.025925925925926
49.3736 	EXP 	slider: markerPos = 1.025925925925926
49.3902 	EXP 	slider: markerPos = 1.025925925925926
49.4069 	EXP 	slider: markerPos = 1.025925925925926
49.4236 	EXP 	slider: markerPos = 1.025925925925926
49.4402 	EXP 	slider: markerPos = 1.025925925925926
49.4569 	EXP 	slider: markerPos = 1.025925925925926
49.4735 	EXP 	slider: markerPos = 1.025925925925926
49.4902 	EXP 	slider: markerPos = 1.025925925925926
49.5069 	EXP 	slider: markerPos = 1.025925925925926
49.5085 	DATA 	Mouse:  Left button up, pos=(427,215)
49.5235 	EXP 	slider: markerPos = 1.025925925925926
49.5252 	EXP 	New trial (rep=0, index=2): {'study_word': 'piano'}
49.5526 	EXP 	text: autoDraw = False
49.5526 	EXP 	slider: autoDraw = False
49.5526 	EXP 	text: height = 0.05
49.5526 	EXP 	text: height = 0.05
49.5526 	EXP 	text: height = 0.05
49.5526 	EXP 	text: text = 'piano'
49.5526 	EXP 	slider: markerPos = None
49.5526 	EXP 	slider: markerPos = None
49.5526 	EXP 	text: autoDraw = True
49.5526 	EXP 	slider: autoDraw = True
52.3360 	DATA 	Mouse: Left button down, pos=(965,219)
52.3514 	EXP 	slider: markerPos = 3.0185185185185186
52.3676 	EXP 	slider: markerPos = 3.0185185185185186
52.3843 	EXP 	slider: markerPos = 3.0185185185185186
52.4013 	EXP 	slider: markerPos = 3.0185185185185186
52.4176 	EXP 	slider: markerPos = 3.0185185185185186
52.4343 	EXP 	slider: markerPos = 3.0185185185185186
52.4509 	EXP 	slider: markerPos = 3.0185185185185186
52.4676 	EXP 	slider: markerPos = 3.0185185185185186
52.4842 	EXP 	slider: markerPos = 3.0185185185185186
52.5009 	EXP 	slider: markerPos = 3.0185185185185186
52.5176 	EXP 	slider: markerPos = 3.0185185185185186
52.5341 	EXP 	slider: markerPos = 3.0185185185185186
52.5511 	EXP 	slider: markerPos = 3.0185185185185186
52.5675 	EXP 	slider: markerPos = 3.0185185185185186
52.5691 	DATA 	Mouse:  Left button up, pos=(965,219)
52.5844 	EXP 	slider: markerPos = 3.0185185185185186
52.5861 	EXP 	New trial (rep=0, index=3): {'study_word': 'cushion'}
52.6039 	EXP 	text: autoDraw = False
52.6039 	EXP 	slider: autoDraw = False
52.6039 	EXP 	text: height = 0.05
52.6039 	EXP 	text: height = 0.05
52.6039 	EXP 	text: height = 0.05
52.6039 	EXP 	text: text = 'cushion'
52.6039 	EXP 	slider: markerPos = None
52.6039 	EXP 	slider: markerPos = None
52.6039 	EXP 	text: autoDraw = True
52.6039 	EXP 	slider: autoDraw = True
54.2897 	DATA 	Mouse: Left button down, pos=(1498,233)
54.3042 	EXP 	slider: markerPos = 4.992592592592593
54.3208 	EXP 	slider: markerPos = 4.992592592592593
54.3375 	EXP 	slider: markerPos = 4.992592592592593
54.3541 	EXP 	slider: markerPos = 4.992592592592593
54.3708 	EXP 	slider: markerPos = 4.992592592592593
54.3875 	EXP 	slider: markerPos = 4.992592592592593
54.4041 	EXP 	slider: markerPos = 4.992592592592593
54.4208 	EXP 	slider: markerPos = 4.992592592592593
54.4378 	EXP 	slider: markerPos = 4.992592592592593
54.4541 	EXP 	slider: markerPos = 4.992592592592593
54.4707 	EXP 	slider: markerPos = 4.992592592592593
54.4874 	EXP 	slider: markerPos = 4.992592592592593
54.5041 	EXP 	slider: markerPos = 4.992592592592593
54.5055 	DATA 	Mouse:  Left button up, pos=(1498,233)
54.5207 	EXP 	slider: markerPos = 4.992592592592593
54.5225 	EXP 	New trial (rep=0, index=4): {'study_word': 'book'}
54.5498 	EXP 	text: autoDraw = False
54.5498 	EXP 	slider: autoDraw = False
54.5498 	EXP 	text: height = 0.05
54.5498 	EXP 	text: height = 0.05
54.5498 	EXP 	text: height = 0.05
54.5498 	EXP 	text: text = 'book'
54.5498 	EXP 	slider: markerPos = None
54.5498 	EXP 	slider: markerPos = None
54.5498 	EXP 	text: autoDraw = True
54.5498 	EXP 	slider: autoDraw = True
55.8681 	DATA 	Mouse: Left button down, pos=(1240,227)
55.8823 	EXP 	slider: markerPos = 4.037037037037037
55.8990 	EXP 	slider: markerPos = 4.037037037037037
55.9156 	EXP 	slider: markerPos = 4.037037037037037
55.9323 	EXP 	slider: markerPos = 4.037037037037037
55.9497 	EXP 	slider: markerPos = 4.037037037037037
55.9657 	EXP 	slider: markerPos = 4.037037037037037
55.9826 	EXP 	slider: markerPos = 4.037037037037037
55.9994 	EXP 	slider: markerPos = 4.037037037037037
56.0156 	EXP 	slider: markerPos = 4.037037037037037
56.0323 	EXP 	slider: markerPos = 4.037037037037037
56.0488 	EXP 	slider: markerPos = 4.037037037037037
56.0655 	EXP 	slider: markerPos = 4.037037037037037
56.0822 	EXP 	slider: markerPos = 4.037037037037037
56.0838 	DATA 	Mouse:  Left button up, pos=(1240,227)
56.0989 	EXP 	slider: markerPos = 4.037037037037037
56.1059 	EXP 	Imported test.xlsx as conditions, 10 conditions, 1 params
56.1064 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
56.1067 	EXP 	New trial (rep=0, index=0): {'test': '_o_s_'}
56.1519 	EXP 	text: autoDraw = False
56.1519 	EXP 	slider: autoDraw = False
56.1519 	EXP 	text_2: height = 0.05
56.1519 	EXP 	text_2: height = 0.05
56.1519 	EXP 	text_2: height = 0.05
56.1519 	EXP 	text_2: text = '_o_s_'
56.1519 	EXP 	text_2: autoDraw = True
56.1519 	EXP 	textbox: autoDraw = True
56.1519 	EXP 	text_3: autoDraw = True
63.0045 	DATA 	Keypress: l
63.2830 	DATA 	Keypress: o
63.5122 	DATA 	Keypress: o
63.8289 	DATA 	Keypress: s
64.1324 	DATA 	Keypress: e
64.4116 	DATA 	Keypress: return
65.9444 	DATA 	Mouse: Left button down, pos=(979,189)
65.9465 	EXP 	New trial (rep=0, index=1): {'test': '_a_e'}
65.9600 	EXP 	text_2: autoDraw = False
65.9600 	EXP 	textbox: autoDraw = False
65.9600 	EXP 	text_3: autoDraw = False
65.9600 	EXP 	text_2: height = 0.05
65.9600 	EXP 	text_2: height = 0.05
65.9600 	EXP 	text_2: height = 0.05
65.9600 	EXP 	text_2: text = '_a_e'
65.9600 	EXP 	text_2: autoDraw = True
65.9600 	EXP 	textbox: autoDraw = True
65.9600 	EXP 	text_3: autoDraw = True
66.1605 	DATA 	Mouse:  Left button up, pos=(979,189)
68.1926 	DATA 	Keypress: v
68.7132 	DATA 	Keypress: a
68.9671 	DATA 	Keypress: s
69.3171 	DATA 	Keypress: e
70.7791 	DATA 	Mouse: Left button down, pos=(980,193)
70.7807 	EXP 	New trial (rep=0, index=2): {'test': 'o_an_e'}
70.7950 	EXP 	text_2: autoDraw = False
70.7950 	EXP 	textbox: autoDraw = False
70.7950 	EXP 	text_3: autoDraw = False
70.7950 	EXP 	text_2: height = 0.05
70.7950 	EXP 	text_2: height = 0.05
70.7950 	EXP 	text_2: height = 0.05
70.7950 	EXP 	text_2: text = 'o_an_e'
70.7950 	EXP 	text_2: autoDraw = True
70.7950 	EXP 	textbox: autoDraw = True
70.7950 	EXP 	text_3: autoDraw = True
71.0003 	DATA 	Mouse:  Left button up, pos=(980,193)
74.0106 	DATA 	Keypress: o
74.9766 	DATA 	Keypress: r
75.2262 	DATA 	Keypress: a
75.4097 	DATA 	Keypress: n
75.6626 	DATA 	Keypress: g
75.9927 	DATA 	Keypress: e
77.3253 	DATA 	Mouse: Left button down, pos=(980,193)
77.3270 	EXP 	New trial (rep=0, index=3): {'test': 't_g_r'}
77.3413 	EXP 	text_2: autoDraw = False
77.3413 	EXP 	textbox: autoDraw = False
77.3413 	EXP 	text_3: autoDraw = False
77.3413 	EXP 	text_2: height = 0.05
77.3413 	EXP 	text_2: height = 0.05
77.3413 	EXP 	text_2: height = 0.05
77.3413 	EXP 	text_2: text = 't_g_r'
77.3413 	EXP 	text_2: autoDraw = True
77.3413 	EXP 	textbox: autoDraw = True
77.3413 	EXP 	text_3: autoDraw = True
77.5466 	DATA 	Mouse:  Left button up, pos=(980,193)
78.6744 	DATA 	Keypress: t
78.8075 	DATA 	Keypress: i
78.9408 	DATA 	Keypress: g
79.1908 	DATA 	Keypress: e
79.3407 	DATA 	Keypress: r
80.3904 	DATA 	Mouse: Left button down, pos=(985,197)
80.3921 	EXP 	New trial (rep=0, index=4): {'test': 'c_m_r_'}
80.4062 	EXP 	text_2: autoDraw = False
80.4062 	EXP 	textbox: autoDraw = False
80.4062 	EXP 	text_3: autoDraw = False
80.4062 	EXP 	text_2: height = 0.05
80.4062 	EXP 	text_2: height = 0.05
80.4062 	EXP 	text_2: height = 0.05
80.4062 	EXP 	text_2: text = 'c_m_r_'
80.4062 	EXP 	text_2: autoDraw = True
80.4062 	EXP 	textbox: autoDraw = True
80.4062 	EXP 	text_3: autoDraw = True
80.5944 	DATA 	Mouse:  Left button up, pos=(985,197)
83.6883 	DATA 	Keypress: c
83.8717 	DATA 	Keypress: a
84.6378 	DATA 	Keypress: m
84.7709 	DATA 	Keypress: e
84.9739 	DATA 	Keypress: r
85.2041 	DATA 	Keypress: a
86.2911 	DATA 	Mouse: Left button down, pos=(985,197)
86.3048 	EXP 	New trial (rep=0, index=5): {'test': 'c_sh_on'}
86.3196 	EXP 	text_2: autoDraw = False
86.3196 	EXP 	textbox: autoDraw = False
86.3196 	EXP 	text_3: autoDraw = False
86.3196 	EXP 	text_2: height = 0.05
86.3196 	EXP 	text_2: height = 0.05
86.3196 	EXP 	text_2: height = 0.05
86.3196 	EXP 	text_2: text = 'c_sh_on'
86.3196 	EXP 	text_2: autoDraw = True
86.3196 	EXP 	textbox: autoDraw = True
86.3196 	EXP 	text_3: autoDraw = True
86.5085 	DATA 	Mouse:  Left button up, pos=(985,197)
88.6554 	DATA 	Keypress: c
88.8356 	DATA 	Keypress: u
89.0317 	DATA 	Keypress: s
89.7639 	DATA 	Keypress: h
89.9852 	DATA 	Keypress: i
90.2012 	DATA 	Keypress: o
90.3845 	DATA 	Keypress: n
91.8209 	DATA 	Mouse: Left button down, pos=(985,197)
91.8351 	EXP 	New trial (rep=0, index=6): {'test': '_ian_'}
91.8501 	EXP 	text_2: autoDraw = False
91.8501 	EXP 	textbox: autoDraw = False
91.8501 	EXP 	text_3: autoDraw = False
91.8501 	EXP 	text_2: height = 0.05
91.8501 	EXP 	text_2: height = 0.05
91.8501 	EXP 	text_2: height = 0.05
91.8501 	EXP 	text_2: text = '_ian_'
91.8501 	EXP 	text_2: autoDraw = True
91.8501 	EXP 	textbox: autoDraw = True
91.8501 	EXP 	text_3: autoDraw = True
92.0506 	DATA 	Mouse:  Left button up, pos=(985,197)
95.6652 	DATA 	Keypress: p
96.6434 	DATA 	Keypress: i
96.8599 	DATA 	Keypress: a
97.0601 	DATA 	Keypress: n
97.2598 	DATA 	Keypress: o
98.4969 	DATA 	Mouse: Left button down, pos=(985,197)
98.5104 	EXP 	New trial (rep=0, index=7): {'test': '_oo_'}
98.5254 	EXP 	text_2: autoDraw = False
98.5254 	EXP 	textbox: autoDraw = False
98.5254 	EXP 	text_3: autoDraw = False
98.5254 	EXP 	text_2: height = 0.05
98.5254 	EXP 	text_2: height = 0.05
98.5254 	EXP 	text_2: height = 0.05
98.5254 	EXP 	text_2: text = '_oo_'
98.5254 	EXP 	text_2: autoDraw = True
98.5254 	EXP 	textbox: autoDraw = True
98.5254 	EXP 	text_3: autoDraw = True
98.7154 	DATA 	Mouse:  Left button up, pos=(985,197)
100.9913 	DATA 	Keypress: b
101.2783 	DATA 	Keypress: o
101.4784 	DATA 	Keypress: o
101.6447 	DATA 	Keypress: k
102.6072 	DATA 	Mouse: Left button down, pos=(985,197)
102.6092 	EXP 	New trial (rep=0, index=8): {'test': '_a_o_'}
102.6228 	EXP 	text_2: autoDraw = False
102.6228 	EXP 	textbox: autoDraw = False
102.6228 	EXP 	text_3: autoDraw = False
102.6228 	EXP 	text_2: height = 0.05
102.6228 	EXP 	text_2: height = 0.05
102.6228 	EXP 	text_2: height = 0.05
102.6228 	EXP 	text_2: text = '_a_o_'
102.6228 	EXP 	text_2: autoDraw = True
102.6228 	EXP 	textbox: autoDraw = True
102.6228 	EXP 	text_3: autoDraw = True
102.8070 	DATA 	Mouse:  Left button up, pos=(985,197)
102.8077 	DATA 	Mouse: Left button down, pos=(985,197)
103.0274 	DATA 	Mouse:  Left button up, pos=(985,197)
108.2247 	DATA 	Keypress: l
108.4368 	DATA 	Keypress: a
108.7069 	DATA 	Keypress: p
109.7402 	DATA 	Keypress: t
109.9890 	DATA 	Keypress: o
110.1570 	DATA 	Keypress: p
111.3191 	DATA 	Mouse: Left button down, pos=(1009,201)
111.3209 	EXP 	New trial (rep=0, index=9): {'test': 'r_u_d'}
111.3352 	EXP 	text_2: autoDraw = False
111.3352 	EXP 	textbox: autoDraw = False
111.3352 	EXP 	text_3: autoDraw = False
111.3352 	EXP 	text_2: height = 0.05
111.3352 	EXP 	text_2: height = 0.05
111.3352 	EXP 	text_2: height = 0.05
111.3352 	EXP 	text_2: text = 'r_u_d'
111.3352 	EXP 	text_2: autoDraw = True
111.3352 	EXP 	textbox: autoDraw = True
111.3352 	EXP 	text_3: autoDraw = True
111.5523 	DATA 	Mouse:  Left button up, pos=(1009,201)
112.6678 	DATA 	Keypress: r
112.8714 	DATA 	Keypress: o
113.1344 	DATA 	Keypress: u
113.3172 	DATA 	Keypress: n
113.5007 	DATA 	Keypress: d
114.6212 	DATA 	Mouse: Left button down, pos=(1006,214)
114.6372 	EXP 	text_2: autoDraw = False
114.6372 	EXP 	textbox: autoDraw = False
114.6372 	EXP 	text_3: autoDraw = False
114.7610 	EXP 	window1: mouseVisible = True
